centroid-0,centroid-1,axis_major_length,axis_minor_length,area,perimeter,circularity,maskNumber,skewness,Intensity,ImageOrigin,centroid_row_px,centroid_col_px,centroid_x_m,centroid_y_m,major_m,minor_m,area_m2,diameter_m,ParticleID
65.58862526168876,1796.642358688067,62.62973007811774,58.31960087259722,2866.0,198.06601717798213,0.9180495304587594,5,1.0739053275576467,0.5809431214248557,Caleb August27_y_0.00534605810575_x_-0.004877146381,65.58862526168876,1796.642358688067,9.357512284833681e-05,3.416074232379623e-06,3.2619651082352985e-06,3.037479212114438e-06,7.774522569444444e-12,3.147721589802272e-06,11
205.86083213773315,209.76111908177904,46.064267144826644,38.591330631208635,1394.0,139.0538238691624,0.9059552906457029,7,1.193642882776752,0.6712219096576537,Caleb August27_y_0.00534605810575_x_-0.004877146381,205.86083213773315,209.76111908177904,1.0925058285509324e-05,1.0721918340506935e-05,2.399180580459721e-06,2.009965137042116e-06,3.781467013888888e-12,2.1959666036150246e-06,12
243.40299572039942,215.490727532097,44.4993373276871,40.297814090694786,1402.0,137.63961030678928,0.9299744328356665,8,1.1042618149842152,0.7464753406534019,Caleb August27_y_0.00534605810575_x_-0.004877146381,243.40299572039942,215.490727532097,1.1223475392296716e-05,1.2677239360437469e-05,2.3176738191503694e-06,2.098844483890353e-06,3.803168402777777e-12,2.2055468507335862e-06,13
1018.898969072165,1352.2,25.863316645983907,23.95272341041654,485.0,80.18376618407356,0.9479353099116791,9,1.0797651775470547,0.9326448248570696,Caleb August27_y_0.00534605810575_x_-0.004877146381,1018.898969072165,1352.2,7.042708333333333e-05,5.306765463917526e-05,1.3470477419783284e-06,1.2475376776258613e-06,1.3156467013888886e-12,1.2963382319745121e-06,14
315.7989179440938,1557.009918845807,40.3307249006604,35.44275638563508,1109.0,123.9827560572969,0.9066065194145849,11,1.1379116359303931,0.9062634421644932,Caleb August27_y_0.00534605810575_x_-0.004877146381,315.7989179440938,1557.009918845807,8.109426660655245e-05,1.6447860309588217e-05,2.100558588576062e-06,1.8459768950851602e-06,3.0083550347222216e-12,1.9691578457005687e-06,15
50.03001792114696,470.125,54.632662509554706,52.15620211109293,2232.0,175.92388155425118,0.9062634331243578,12,1.0474816090555616,0.7307782119300789,Caleb August27_y_0.00534605810575_x_-0.004877146381,50.03001792114696,470.125,2.448567708333333e-05,2.6057301000597372e-06,2.8454511723726407e-06,2.7164688599527566e-06,6.054687499999999e-12,2.780212132601817e-06,16
80.0010729613734,1087.2092274678112,35.488079973821534,33.5291627705593,932.0,112.5685424949238,0.9242547482017857,14,1.0584242802800399,0.8877540202690006,Caleb August27_y_0.00534605810575_x_-0.004877146381,80.0010729613734,1087.2092274678112,5.662548059728182e-05,4.166722550071531e-06,1.848337498636538e-06,1.74631056096663e-06,2.528211805555555e-12,1.7965999259990052e-06,17
310.58323207776425,884.1573511543135,47.931493224380255,43.88280353168041,1646.0,150.61017305526642,0.9118661196638247,16,1.0922614182974195,0.7448177836252605,Caleb August27_y_0.00534605810575_x_-0.004877146381,310.58323207776425,884.1573511543135,4.6049862039287154e-05,1.617621000405022e-05,2.4964319387698047e-06,2.2855626839416876e-06,4.465060763888888e-12,2.388671530841456e-06,18
70.7022988505747,504.1816091954023,34.421583873323506,32.349593412993826,870.0,109.1543289325507,0.9175868660887,21,1.0640499691565652,0.7779845941653202,Caleb August27_y_0.00534605810575_x_-0.004877146381,70.7022988505747,504.1816091954023,2.6259458812260534e-05,3.6824113984674327e-06,1.792790826735599e-06,1.6848746569267615e-06,2.3600260416666664e-12,1.7379953478469348e-06,19
712.182320441989,1055.6537753222835,26.713336086260025,25.93545246653749,543.0,84.66904755831214,0.9518320950023338,22,1.0299930614561739,0.9324398464190301,Caleb August27_y_0.00534605810575_x_-0.004877146381,712.182320441989,1055.6537753222835,5.498196746470226e-05,3.709282918968693e-05,1.3913195878260428e-06,1.3508048159654942e-06,1.4729817708333332e-12,1.3709125427183693e-06,20
413.1249305941144,1175.1188228761798,51.07773131615736,44.93185734693818,1801.0,157.53910524340094,0.9118991854670024,23,1.1367821036589751,0.842569514100585,Caleb August27_y_0.00534605810575_x_-0.004877146381,413.1249305941144,1175.1188228761798,6.120410535813436e-05,2.1516923468443457e-05,2.6602985060498623e-06,2.3402009034863634e-06,4.88552517361111e-12,2.4951218341799084e-06,21
465.4418367346939,120.68061224489796,37.18865648161304,33.71627133582596,980.0,115.39696961966999,0.924798531260901,30,1.1029884091037498,0.8627917347358071,Caleb August27_y_0.00534605810575_x_-0.004877146381,465.4418367346939,120.68061224489796,6.285448554421768e-06,2.4241762329931972e-05,1.9369091917506787e-06,1.756055798740935e-06,2.6584201388888883e-12,1.8442669594742505e-06,22
410.6457204767064,1367.5503791982665,35.932789426144154,32.763231906787865,923.0,111.39696961966999,0.9346840068695649,38,1.096741296108203,0.873233260275606,Caleb August27_y_0.00534605810575_x_-0.004877146381,410.6457204767064,1367.5503791982665,7.12265822499097e-05,2.1387797941495126e-05,1.8714994492783412e-06,1.7064183284785345e-06,2.5037977430555552e-12,1.7870537098772505e-06,23
685.1530054644809,739.9508196721312,15.670955108782126,14.912393525152972,183.0,48.38477631085024,0.9822984948095489,40,1.0508678625164818,0.9516663546826484,Caleb August27_y_0.00534605810575_x_-0.004877146381,685.1530054644809,739.9508196721312,3.8539105191256826e-05,3.568505236794171e-05,8.161955785824022e-07,7.766871627683839e-07,4.964192708333332e-13,7.961963502762779e-07,24
149.0801687763713,792.0928270042194,18.835699410864525,16.172494093346558,237.0,57.11269837220809,0.9130464053238149,42,1.1646749908917031,0.9642264816054859,Caleb August27_y_0.00534605810575_x_-0.004877146381,149.0801687763713,792.0928270042194,4.125483473980309e-05,7.764592123769338e-06,9.810260109825272e-07,8.423174006951331e-07,6.429036458333332e-13,9.090298562671731e-07,25
